k_folds,norm,eta,lambda,train average loss,test average loss,,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,,test average loss,,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,,train average loss
6,min_max,0.7,0.4,138.8095238,35,,39,43,43,27,21,38,43,21,39,39,21,38,43,43,29,21,31,39,39,39,39,,35,,157,157,157,112,88,161,157,79,161,161,79,162,157,157,126,79,121,161,161,161,161,,138.8095238
6,min_max,0.7,0.5,133.3809524,34.0952381,,39,43,30,21,21,33,43,26,38,19,43,31,43,43,27,39,43,39,38,38,19,,34.0952381,,161,157,116,97,79,134,152,117,162,88,156,114,157,157,107,161,157,161,161,128,79,,133.3809524
6,min_max,0.7,0.6,134.9047619,35.14285714,,33,43,43,43,32,21,39,38,39,43,23,38,38,38,43,39,17,22,43,43,20,,35.14285714,,114,157,157,157,110,79,161,154,161,157,86,162,162,159,157,161,60,79,157,157,86,,134.9047619
6,min_max,0.7,0.7,151.9047619,38.42857143,,43,39,23,38,43,43,39,38,43,21,38,43,39,43,38,43,38,39,35,38,43,,38.42857143,,157,161,104,162,157,155,161,162,157,80,162,157,161,157,162,154,162,161,139,162,157,,151.9047619
6,min_max,0.7,0.8,135.1904762,34.28571429,,21,38,29,42,22,38,39,39,19,43,43,43,21,38,38,43,43,39,39,21,22,,34.28571429,,80,162,130,145,80,159,161,161,90,157,157,157,80,162,162,157,157,161,161,79,81,,135.1904762
6,min_max,0.7,0.9,152.2857143,39.19047619,,43,38,43,43,43,21,38,39,38,43,39,43,38,39,43,43,22,43,38,43,43,,39.19047619,,157,162,177,157,157,79,162,161,162,157,161,157,162,161,157,157,79,157,162,157,157,,152.2857143
6,min_max,0.7,1,149.1904762,37.9047619,,43,39,43,43,41,39,18,32,38,43,39,39,39,38,38,43,23,41,39,39,39,,37.9047619,,157,161,157,157,160,161,90,107,156,157,161,161,161,162,162,157,83,140,161,161,161,,149.1904762
6,min_max,0.8,0.1,92.33333333,23.80952381,,21,21,21,21,39,22,28,22,39,8,22,21,21,22,18,26,21,34,16,37,20,,23.80952381,,79,79,79,80,161,80,119,80,161,39,82,80,79,79,84,94,89,144,62,124,65,,92.33333333
6,min_max,0.8,0.2,109.8571429,28.47619048,,38,21,12,38,39,28,34,39,21,20,21,43,32,21,35,21,23,36,24,33,19,,28.47619048,,161,79,46,161,160,115,117,161,105,99,79,149,105,80,132,79,82,130,86,116,65,,109.8571429
6,min_max,0.8,0.3,125.0952381,31.71428571,,32,39,18,21,43,37,43,39,39,22,20,43,21,43,32,14,38,24,38,22,38,,31.71428571,,128,156,91,79,157,139,156,159,161,80,85,157,79,157,117,75,162,85,162,80,162,,125.0952381
6,min_max,0.8,0.4,134.7619048,34.33333333,,43,43,19,38,38,37,39,43,43,43,38,41,39,17,21,43,18,39,32,21,26,,34.33333333,,157,157,86,162,161,156,161,157,157,157,162,152,161,84,79,157,88,161,100,79,96,,134.7619048
6,min_max,0.8,0.5,153.5238095,39.28571429,,43,39,43,43,38,38,39,39,38,43,41,43,38,43,36,39,43,39,21,36,43,,39.28571429,,157,161,157,157,162,162,161,161,162,157,151,157,162,157,147,161,157,161,80,137,157,,153.5238095
6,min_max,0.8,0.6,137.7619048,35.71428571,,39,21,43,43,35,30,43,43,39,28,43,39,43,38,22,35,39,39,24,21,43,,35.71428571,,161,77,150,157,153,121,157,157,161,116,157,161,157,162,79,130,161,161,79,79,157,,137.7619048
6,min_max,0.8,0.7,151.2857143,38.47619048,,43,43,38,43,39,43,43,43,35,38,21,43,39,39,43,39,39,17,39,38,43,,38.47619048,,157,157,162,157,161,157,157,157,150,162,79,157,161,161,157,161,161,83,161,162,157,,151.2857143
6,min_max,0.8,0.8,151.7619048,38.47619048,,43,36,39,43,31,43,43,38,37,38,38,38,43,39,43,38,38,21,43,33,43,,38.47619048,,157,160,161,157,121,157,157,162,158,162,161,161,157,154,157,162,162,79,157,128,157,,151.7619048
6,min_max,0.8,0.9,148.6666667,38.14285714,,43,39,39,29,39,43,43,43,43,43,39,39,38,43,21,39,39,24,39,33,43,,38.14285714,,157,161,161,109,161,157,157,157,154,157,161,161,162,157,79,161,161,90,161,141,157,,148.6666667
6,min_max,0.8,1,150.2857143,38,,39,38,37,43,38,43,43,43,28,43,39,39,43,43,30,39,21,29,39,43,38,,38,,161,162,161,157,162,157,157,157,123,157,161,161,157,157,124,161,79,126,161,157,158,,150.2857143
6,min_max,0.9,0.1,94.71428571,25.38095238,,19,36,21,21,43,21,17,21,43,21,28,39,21,21,32,30,22,21,23,21,12,,25.38095238,,74,136,79,79,157,79,79,79,157,80,94,133,79,80,129,104,80,79,80,79,53,,94.71428571
6,min_max,0.9,0.2,122.3809524,31.47619048,,21,27,39,39,43,21,39,21,43,38,38,43,21,10,39,43,23,39,21,14,39,,31.47619048,,79,96,161,161,157,79,161,79,153,162,159,157,79,31,161,157,79,159,79,60,161,,122.3809524
6,min_max,0.9,0.3,131.6666667,33.33333333,,43,21,37,38,39,41,17,21,19,38,43,39,39,39,39,21,40,22,22,43,39,,33.33333333,,157,79,153,162,161,140,83,72,91,162,157,161,161,138,161,79,151,95,84,157,161,,131.6666667
6,min_max,0.9,0.4,142.3333333,36.76190476,,39,25,38,43,43,43,39,37,21,43,36,43,39,21,43,17,38,43,39,43,39,,36.76190476,,161,87,162,157,157,157,161,138,79,157,137,157,161,80,157,83,162,157,161,157,161,,142.3333333
6,min_max,0.9,0.5,135.952381,35.38095238,,39,43,34,38,39,43,39,43,43,21,21,39,43,21,43,43,22,43,39,21,26,,35.38095238,,161,157,128,162,161,156,161,157,157,79,79,161,157,95,157,157,80,157,161,80,92,,135.952381
6,min_max,0.9,0.6,149.3809524,37.85714286,,39,39,39,43,43,39,43,38,43,20,43,39,38,24,43,38,21,43,39,42,39,,37.85714286,,161,161,161,157,157,161,157,162,156,72,157,161,162,105,157,162,97,157,161,152,161,,149.3809524
6,min_max,0.9,0.7,146.6666667,37.57142857,,43,39,39,23,43,25,21,38,21,38,39,43,43,43,43,38,43,43,43,43,38,,37.57142857,,157,159,161,112,157,109,80,162,80,162,161,157,157,157,157,162,157,157,157,157,162,,146.6666667
6,min_max,0.9,0.8,151.7142857,38.61904762,,43,37,29,43,39,39,43,22,39,43,43,39,38,38,39,43,39,38,39,39,39,,38.61904762,,157,143,91,157,161,161,157,80,158,157,155,161,162,162,161,157,161,162,161,161,161,,151.7142857
6,min_max,0.9,0.9,153.8095238,39.61904762,,39,43,43,39,36,33,38,43,43,41,38,39,43,39,39,43,39,36,32,43,43,,39.61904762,,161,157,157,161,154,135,162,157,157,134,162,161,157,161,161,157,161,150,111,157,157,,153.8095238
6,min_max,0.9,1,156.6190476,39.57142857,,39,39,24,43,43,38,38,36,42,39,43,38,43,39,43,43,38,38,43,43,39,,39.57142857,,161,161,111,157,157,162,162,153,155,161,157,162,157,161,157,157,162,162,156,157,161,,156.6190476
6,min_max,1,0.1,101.4761905,26.47619048,,26,21,43,23,23,23,38,23,20,43,17,22,19,35,26,17,22,21,28,23,43,,26.47619048,,89,93,155,82,79,84,130,83,94,157,81,79,88,125,108,87,79,78,124,81,155,,101.4761905
6,min_max,1,0.2,136.5238095,36.38095238,,17,39,43,39,43,21,41,43,37,39,28,43,21,43,43,17,43,39,41,41,43,,36.38095238,,57,150,157,161,154,79,151,157,141,161,89,157,79,157,157,84,157,161,152,149,157,,136.5238095
6,min_max,1,0.3,136.6190476,36.33333333,,39,35,23,26,43,39,34,39,43,21,43,40,39,21,43,24,43,43,39,43,43,,36.33333333,,161,118,79,103,157,161,118,158,156,82,157,135,161,79,157,98,157,157,161,157,157,,136.6190476
6,min_max,1,0.4,126.047619,31.80952381,,43,43,23,17,31,39,21,32,43,26,43,38,15,39,21,38,43,38,19,17,39,,31.80952381,,157,157,80,84,122,161,80,126,157,102,157,162,60,161,79,162,157,139,99,84,161,,126.047619
6,min_max,1,0.5,149.1904762,38.38095238,,39,43,38,40,39,43,38,43,33,43,38,43,39,35,43,17,28,43,43,39,39,,38.38095238,,161,157,162,136,161,157,162,157,112,157,162,157,161,135,157,84,122,154,157,161,161,,149.1904762
6,min_max,1,0.6,150.9047619,38.9047619,,39,43,39,39,35,39,43,38,39,43,43,43,18,43,33,39,34,43,43,38,43,,38.9047619,,161,157,161,161,115,161,157,162,161,157,157,157,87,157,124,161,140,157,157,162,157,,150.9047619
6,min_max,1,0.7,136.5238095,34.47619048,,38,37,21,21,43,38,39,26,43,39,39,39,39,18,21,39,39,38,43,31,33,,34.47619048,,159,125,79,79,157,132,161,119,157,160,161,161,161,85,79,161,161,162,157,135,116,,136.5238095
6,min_max,1,0.8,143.8095238,36.38095238,,43,43,39,39,38,39,39,43,43,21,38,39,33,39,43,21,19,43,39,42,21,,36.38095238,,157,157,161,161,162,161,161,157,157,96,162,161,137,161,157,79,88,157,161,153,74,,143.8095238
6,min_max,1,0.9,159.3333333,40.61904762,,43,43,43,43,38,43,39,43,38,43,43,38,38,39,38,39,38,43,39,43,39,,40.61904762,,157,157,157,157,162,157,161,157,162,157,157,161,162,161,162,161,162,157,161,157,161,,159.3333333
6,min_max,1,1,152.1904762,37.19047619,,38,43,43,38,38,38,38,38,32,43,39,39,39,38,18,43,38,38,24,38,38,,37.19047619,,162,157,157,162,162,162,162,162,131,157,161,161,161,162,89,157,162,162,83,162,162,,152.1904762
6,z_score,0.1,0.1,27.9047619,6.714285714,,8,3,7,6,6,7,8,8,8,6,3,6,8,9,8,7,7,8,5,5,8,,6.714285714,,31,17,30,26,27,27,27,27,29,28,29,31,30,34,29,28,26,28,26,25,31,,27.9047619
6,z_score,0.1,0.2,40.42857143,10.52380952,,8,9,11,12,13,11,8,11,10,12,11,12,11,11,9,12,12,9,8,8,13,,10.52380952,,36,42,39,42,46,40,38,44,39,39,41,35,43,34,42,34,37,43,40,42,53,,40.42857143
6,z_score,0.1,0.3,45.52380952,11.57142857,,15,10,14,12,8,11,7,10,12,11,17,16,11,12,12,11,12,9,12,11,10,,11.57142857,,49,40,48,43,47,50,39,45,46,48,58,55,44,47,44,36,42,43,48,44,40,,45.52380952
6,z_score,0.1,0.4,48.61904762,11.85714286,,11,19,17,14,10,11,12,11,6,8,15,9,12,15,12,8,13,11,13,9,13,,11.85714286,,42,61,59,49,48,48,51,47,45,41,53,53,51,56,40,46,43,48,49,40,51,,48.61904762
6,z_score,0.1,0.5,49.80952381,12.0952381,,16,13,13,15,10,9,20,13,11,16,14,13,7,12,8,15,12,7,8,10,12,,12.0952381,,58,49,48,53,52,44,73,48,51,54,51,53,36,50,41,49,50,46,49,44,47,,49.80952381
6,z_score,0.1,0.6,49.47619048,12.38095238,,11,11,11,12,14,12,11,14,12,12,13,13,13,13,12,9,12,9,18,17,11,,12.38095238,,47,49,45,65,66,48,48,50,44,47,46,42,47,47,40,48,46,40,62,64,48,,49.47619048
6,z_score,0.1,0.7,51.47619048,12.71428571,,13,17,11,11,16,19,16,11,9,6,11,10,8,10,15,14,16,14,12,13,15,,12.71428571,,48,55,42,49,61,64,58,53,53,46,48,44,53,50,52,51,57,52,42,52,51,,51.47619048
6,z_score,0.1,0.8,53.76190476,13.76190476,,16,20,18,8,13,17,13,16,12,13,11,15,13,15,20,12,8,9,12,13,15,,13.76190476,,60,68,66,48,49,67,52,53,47,45,43,58,46,59,69,60,45,49,43,48,54,,53.76190476
6,z_score,0.1,0.9,52.71428571,13.38095238,,12,13,8,17,8,12,9,13,16,12,15,9,14,14,10,18,8,18,18,19,18,,13.38095238,,49,45,44,63,45,49,47,44,55,55,55,41,51,51,49,61,42,61,61,70,69,,52.71428571
6,z_score,0.1,1,58.52380952,15.71428571,,17,21,14,9,18,13,15,15,10,19,18,17,20,14,12,14,13,18,15,19,19,,15.71428571,,57,77,46,60,74,39,55,66,49,70,67,63,66,54,46,51,48,63,49,62,67,,58.52380952
6,z_score,0.2,0.1,34.57142857,8.142857143,,11,11,6,7,10,5,10,8,9,7,7,6,8,10,7,10,9,6,9,6,9,,8.142857143,,32,33,39,36,32,36,37,34,33,30,37,36,42,43,25,39,30,39,31,32,30,,34.57142857
6,z_score,0.2,0.2,44.85714286,10.9047619,,6,13,13,15,9,12,12,11,9,7,11,15,11,9,9,10,13,12,10,13,9,,10.9047619,,40,50,50,54,43,48,42,47,40,49,47,56,43,47,38,40,51,39,36,38,44,,44.85714286
6,z_score,0.2,0.3,44.95238095,10.85714286,,15,12,12,12,11,7,11,13,8,12,8,12,12,11,11,10,8,13,8,12,10,,10.85714286,,51,41,40,47,44,41,46,52,44,43,44,43,37,44,40,44,49,48,50,49,47,,44.95238095
6,z_score,0.2,0.4,52.52380952,12.9047619,,12,12,12,7,16,21,13,11,17,13,11,12,16,14,13,11,13,12,10,11,14,,12.9047619,,54,46,48,48,78,78,49,47,59,51,48,49,62,48,49,57,45,47,45,43,52,,52.52380952
6,z_score,0.2,0.5,53,13,,15,11,15,8,16,9,18,11,12,12,15,21,15,6,17,11,15,10,8,19,9,,13,,46,51,77,37,60,41,58,52,57,45,50,77,53,40,64,51,54,45,46,62,47,,53
6,z_score,0.2,0.6,56,14.76190476,,18,18,11,11,15,21,15,17,20,17,9,10,14,12,19,10,16,14,18,17,8,,14.76190476,,62,60,56,37,66,79,62,57,62,54,43,38,51,46,60,54,64,67,57,54,47,,56
6,z_score,0.2,0.7,59.38095238,14.57142857,,14,10,11,10,12,16,20,18,20,20,15,13,8,17,17,13,16,14,20,10,12,,14.57142857,,77,47,43,58,52,57,77,60,69,71,75,58,51,60,59,65,61,45,65,47,50,,59.38095238
6,z_score,0.2,0.8,58.14285714,14.80952381,,12,18,11,19,13,12,15,18,14,11,12,15,21,19,11,18,13,16,20,9,14,,14.80952381,,52,75,52,66,51,45,52,58,78,48,47,56,77,67,51,60,47,58,78,48,55,,58.14285714
6,z_score,0.2,0.9,60.14285714,14.47619048,,19,21,11,9,12,12,19,17,22,13,10,13,10,14,16,10,22,11,12,21,10,,14.47619048,,64,74,43,54,46,50,61,60,102,68,64,59,48,50,58,46,77,57,53,77,52,,60.14285714
6,z_score,0.2,1,58,15.0952381,,13,16,11,13,18,17,13,14,19,20,17,20,21,11,9,11,17,11,13,22,11,,15.0952381,,53,60,43,52,65,70,45,70,64,70,51,68,74,46,46,52,62,60,48,76,43,,58
6,z_score,0.3,0.1,39.04761905,9.142857143,,5,5,13,14,10,12,6,11,6,5,13,9,8,8,4,10,11,9,12,11,10,,9.142857143,,38,37,47,51,35,44,31,37,38,34,40,35,44,36,38,42,32,36,42,42,41,,39.04761905
6,z_score,0.3,0.2,49.0952381,12.38095238,,14,9,10,19,8,11,13,16,15,10,8,11,17,18,11,11,14,13,13,12,7,,12.38095238,,55,47,45,65,44,51,42,56,49,44,44,47,60,59,45,43,55,46,45,50,39,,49.0952381
6,z_score,0.3,0.3,52.80952381,12.47619048,,14,10,14,16,21,11,10,11,13,9,14,14,9,7,13,9,10,12,20,17,8,,12.47619048,,49,45,57,56,80,53,54,49,49,42,45,49,55,48,51,47,49,48,71,56,56,,52.80952381
6,z_score,0.3,0.4,54.57142857,14.19047619,,17,17,12,12,10,10,19,22,10,17,11,18,9,12,12,13,20,13,10,13,21,,14.19047619,,53,54,45,57,47,41,68,77,46,58,47,65,47,48,61,48,66,49,43,48,78,,54.57142857
6,z_score,0.3,0.5,55.80952381,12.76190476,,8,6,10,11,15,9,18,17,12,10,13,12,19,14,11,13,20,16,9,5,20,,12.76190476,,37,37,62,63,67,48,63,84,65,48,50,43,62,51,45,50,74,60,47,42,74,,55.80952381
6,z_score,0.3,0.6,56.52380952,13.9047619,,12,14,18,10,13,13,14,20,13,14,10,14,16,12,10,12,15,17,18,13,14,,13.9047619,,55,56,72,48,61,52,54,73,50,47,49,54,59,50,44,63,73,59,65,50,53,,56.52380952
6,z_score,0.3,0.7,62.0952381,14.76190476,,8,19,11,22,20,8,16,21,14,14,13,7,14,18,19,7,16,22,9,14,18,,14.76190476,,30,60,65,100,70,44,56,76,64,52,47,56,63,61,82,47,61,79,49,73,69,,62.0952381
6,z_score,0.3,0.8,64.57142857,16.76190476,,16,21,18,17,16,16,17,13,19,22,18,19,19,21,12,13,16,15,13,19,12,,16.76190476,,74,68,83,54,61,64,61,56,63,72,57,88,64,79,64,50,74,54,44,66,60,,64.57142857
6,z_score,0.3,0.9,66.42857143,16.61904762,,16,10,20,10,21,18,26,23,11,21,22,17,10,9,14,17,21,13,22,14,14,,16.61904762,,77,46,69,43,79,56,90,83,44,75,115,61,45,57,56,61,76,69,79,64,50,,66.42857143
6,z_score,0.3,1,69.38095238,16.71428571,,18,21,15,22,16,12,21,17,17,23,17,11,13,16,15,20,14,19,16,12,16,,16.71428571,,60,76,68,79,81,47,86,85,62,103,86,49,73,59,69,65,81,70,55,45,58,,69.38095238
6,z_score,0.4,0.1,41.71428571,9.095238095,,9,7,6,11,11,7,13,6,8,10,15,9,8,5,11,12,3,8,11,12,9,,9.095238095,,46,41,39,38,48,38,38,42,44,36,54,45,38,36,40,48,39,37,40,48,41,,41.71428571
6,z_score,0.4,0.2,51.47619048,11.42857143,,9,9,15,12,10,13,7,10,15,10,8,17,14,10,11,12,13,10,12,13,10,,11.42857143,,46,45,49,47,48,54,32,60,54,55,51,86,55,51,38,56,50,60,48,45,51,,51.47619048
6,z_score,0.4,0.3,56.76190476,13.42857143,,15,13,15,10,9,14,12,12,8,11,9,13,17,15,21,18,11,17,14,17,11,,13.42857143,,54,62,51,42,57,56,56,51,57,41,47,67,62,61,79,60,57,59,52,62,59,,56.76190476
6,z_score,0.4,0.4,59.0952381,13.57142857,,10,12,13,10,9,18,11,25,19,14,14,20,15,11,5,13,13,11,19,13,10,,13.57142857,,54,73,64,46,50,96,47,91,63,57,49,63,77,52,40,48,49,52,66,49,55,,59.0952381
6,z_score,0.4,0.5,65.0952381,16.61904762,,18,10,11,11,18,16,16,19,21,21,20,16,20,14,21,19,11,21,17,11,18,,16.61904762,,61,49,39,54,67,56,88,72,78,79,66,53,68,53,78,103,56,77,58,51,61,,65.0952381
6,z_score,0.4,0.6,63.47619048,15.9047619,,17,15,15,18,18,11,19,12,10,17,17,11,7,22,19,12,17,21,21,21,14,,15.9047619,,71,62,50,71,60,64,70,55,45,59,58,50,49,77,79,49,60,77,67,91,69,,63.47619048
6,z_score,0.4,0.7,61.23809524,13.9047619,,20,9,11,8,12,13,11,10,14,21,13,13,14,9,18,13,11,14,17,20,21,,13.9047619,,74,47,49,47,48,54,57,57,58,78,69,53,62,62,65,61,56,55,58,97,79,,61.23809524
6,z_score,0.4,0.8,66.9047619,15.38095238,,18,16,18,12,27,8,15,18,15,13,19,10,9,8,20,20,14,19,13,20,11,,15.38095238,,84,63,89,65,91,46,66,64,72,52,88,44,56,33,75,91,52,62,70,91,51,,66.9047619
6,z_score,0.4,0.9,65.80952381,16.76190476,,20,18,16,19,12,11,21,17,20,20,15,22,18,23,12,21,15,11,10,21,10,,16.76190476,,91,63,61,63,67,64,79,55,72,67,53,77,61,85,60,83,58,55,38,78,52,,65.80952381
6,z_score,0.4,1,67,16.85714286,,19,19,17,16,13,13,19,9,20,23,16,15,15,22,17,12,12,22,21,18,16,,16.85714286,,67,69,58,91,63,53,67,53,64,87,56,62,64,79,67,59,47,73,79,70,79,,67
6,z_score,0.5,0.1,46.61904762,10.23809524,,9,10,19,16,10,8,16,8,6,10,8,13,14,6,10,10,10,10,10,5,7,,10.23809524,,44,41,61,58,53,42,58,43,34,41,46,52,54,50,39,45,36,50,47,39,46,,46.61904762
6,z_score,0.5,0.2,55.23809524,13,,15,5,13,12,16,8,8,21,11,17,11,20,9,16,9,18,12,8,12,12,20,,13,,69,37,52,53,55,44,44,63,44,57,39,74,60,83,48,61,52,47,53,51,74,,55.23809524
6,z_score,0.5,0.3,56.47619048,13.38095238,,8,18,14,16,8,16,16,14,11,10,12,11,17,16,20,16,15,9,14,10,10,,13.38095238,,31,90,51,57,52,58,56,52,52,62,54,66,59,60,72,56,49,60,52,43,54,,56.47619048
6,z_score,0.5,0.4,65.14285714,14.71428571,,17,13,18,13,20,15,16,16,17,21,13,14,7,17,14,12,17,9,16,13,11,,14.71428571,,85,58,84,50,101,71,69,56,81,70,50,68,52,57,56,53,63,48,83,50,63,,65.14285714
6,z_score,0.5,0.5,66.23809524,17,,16,15,10,13,13,15,15,19,18,18,19,16,19,14,23,18,12,21,19,16,28,,17,,57,57,41,71,67,58,53,63,65,62,58,54,75,63,76,92,49,78,69,61,122,,66.23809524
6,z_score,0.5,0.6,69.57142857,17.76190476,,12,19,20,15,19,20,17,23,19,18,15,21,13,21,15,14,19,17,17,20,19,,17.76190476,,45,62,70,56,88,99,60,91,92,62,53,79,51,99,56,52,72,61,61,76,76,,69.57142857
6,z_score,0.5,0.7,67.47619048,16.52380952,,22,16,11,16,11,18,22,17,25,20,21,18,12,13,16,19,11,14,12,16,17,,16.52380952,,79,65,66,71,47,91,93,58,99,74,79,82,63,51,58,63,50,56,59,56,57,,67.47619048
6,z_score,0.5,0.8,69.95238095,16.19047619,,22,23,10,6,15,11,20,21,23,16,10,17,20,17,10,21,13,18,10,21,16,,16.19047619,,105,105,38,39,82,52,100,70,105,81,58,85,63,59,41,79,52,62,57,78,58,,69.95238095
6,z_score,0.5,0.9,78,20.14285714,,20,17,22,15,22,14,13,35,16,17,21,22,19,17,43,17,21,14,13,20,25,,20.14285714,,68,59,79,54,111,65,59,131,81,62,79,95,69,62,147,72,79,68,45,61,92,,78
6,z_score,0.5,1,81.85714286,20.14285714,,18,18,13,16,22,27,13,10,19,21,21,19,20,21,20,22,16,30,21,14,42,,20.14285714,,77,62,53,55,105,124,50,51,82,76,79,65,104,102,63,79,69,121,101,51,150,,81.85714286
6,z_score,0.6,0.1,49.80952381,10.19047619,,11,8,10,11,13,8,7,17,7,10,7,9,13,10,7,10,11,8,10,9,18,,10.19047619,,45,60,39,45,44,56,49,70,47,56,45,46,43,59,47,42,49,44,44,46,70,,49.80952381
6,z_score,0.6,0.2,58.42857143,13.28571429,,14,14,9,13,19,18,13,9,14,17,18,8,14,6,13,10,14,16,10,17,13,,13.28571429,,79,59,42,51,96,56,72,52,51,56,64,36,48,43,55,46,69,57,64,86,45,,58.42857143
6,z_score,0.6,0.3,57.42857143,13.61904762,,14,6,20,15,12,9,15,18,11,12,14,10,18,7,15,16,12,11,15,21,15,,13.61904762,,50,48,74,61,48,45,54,61,53,53,53,42,62,37,66,56,70,52,70,79,72,,57.42857143
6,z_score,0.6,0.4,68.66666667,17.61904762,,13,19,10,15,21,16,19,20,19,19,38,16,14,15,14,14,19,21,16,22,10,,17.61904762,,58,60,68,60,91,56,67,68,84,60,132,48,52,54,51,79,70,79,54,99,52,,68.66666667
6,z_score,0.6,0.5,67.57142857,16.19047619,,21,18,14,11,19,20,15,18,8,19,17,15,19,21,11,14,12,12,20,20,16,,16.19047619,,78,67,48,40,67,98,81,93,30,67,85,70,65,76,50,54,43,67,95,75,70,,67.57142857
6,z_score,0.6,0.6,70.19047619,17,,21,12,21,29,18,20,16,17,19,15,18,15,15,17,16,17,10,17,21,11,12,,17,,74,58,80,112,84,104,59,60,68,56,63,53,68,56,52,83,58,58,96,57,75,,70.19047619
6,z_score,0.6,0.7,74.52380952,17.38095238,,18,10,23,16,15,8,29,19,21,16,9,18,10,19,21,20,14,24,21,10,24,,17.38095238,,68,56,106,58,56,47,97,101,100,72,43,92,53,59,103,69,60,93,79,46,107,,74.52380952
6,z_score,0.6,0.8,67.33333333,18,,17,16,19,19,21,15,18,14,21,32,13,18,16,12,24,19,15,16,22,16,15,,18,,63,54,79,63,80,47,67,60,66,121,59,62,63,45,90,62,58,53,110,58,54,,67.33333333
6,z_score,0.6,0.9,71.04761905,17.66666667,,21,19,12,20,18,11,21,18,8,18,21,17,19,22,22,16,20,19,18,19,12,,17.66666667,,82,59,43,96,67,53,73,93,44,63,71,68,66,81,87,66,103,69,62,89,57,,71.04761905
6,z_score,0.6,1,70.95238095,18,,17,19,22,15,18,19,18,20,19,11,20,21,22,10,28,17,13,19,27,12,11,,18,,59,93,79,56,62,59,62,72,104,62,65,78,91,53,103,57,56,67,101,63,48,,70.95238095
6,z_score,0.7,0.1,55.33333333,12.80952381,,11,10,13,12,19,12,13,13,8,9,9,21,21,17,13,8,17,7,9,18,9,,12.80952381,,49,45,47,43,63,50,46,45,48,62,43,76,73,66,65,46,61,53,73,64,44,,55.33333333
6,z_score,0.7,0.2,62.04761905,16.42857143,,22,19,16,20,15,18,10,11,18,19,14,13,19,19,15,22,16,17,14,20,8,,16.42857143,,75,68,62,75,73,63,61,55,59,58,53,51,58,63,43,79,57,62,49,90,49,,62.04761905
6,z_score,0.7,0.3,64.57142857,15.9047619,,21,17,21,12,14,20,14,13,9,14,10,17,19,19,13,20,22,11,16,17,15,,15.9047619,,79,64,76,49,74,73,63,60,52,56,52,84,71,62,63,72,78,64,57,52,55,,64.57142857
6,z_score,0.7,0.4,72.47619048,17.71428571,,20,13,22,15,19,19,10,19,18,19,12,17,19,17,21,10,18,14,32,21,17,,17.71428571,,72,60,78,56,61,65,60,91,86,61,61,75,69,58,79,51,89,75,113,78,84,,72.47619048
6,z_score,0.7,0.5,72.0952381,17.52380952,,10,21,20,22,18,17,23,10,17,13,11,20,15,20,19,13,12,23,23,27,14,,17.52380952,,52,75,65,104,79,65,100,35,64,70,46,74,60,69,64,51,59,101,94,117,70,,72.0952381
6,z_score,0.7,0.6,70.80952381,17.61904762,,20,18,15,18,21,19,13,16,18,19,15,10,23,13,22,21,16,25,16,15,17,,17.61904762,,74,91,75,76,80,100,51,56,61,76,62,53,109,51,74,78,53,90,67,55,55,,70.80952381
6,z_score,0.7,0.7,69.80952381,16.66666667,,15,13,21,12,20,13,10,13,10,15,14,14,24,16,28,16,21,19,21,18,17,,16.66666667,,57,58,97,72,80,65,41,64,58,54,45,65,111,72,115,56,70,64,78,72,72,,69.80952381
6,z_score,0.7,0.8,71.33333333,17.52380952,,21,22,10,19,21,19,20,19,14,17,21,18,16,15,18,16,23,15,11,13,20,,17.52380952,,79,78,56,63,77,89,76,99,58,77,73,80,89,53,62,58,94,55,57,51,74,,71.33333333
6,z_score,0.7,0.9,82,19.85714286,,24,14,20,19,19,22,17,20,17,37,17,24,22,42,12,14,16,18,14,6,23,,19.85714286,,101,53,67,71,101,99,58,81,80,128,88,98,80,152,69,55,55,79,49,59,99,,82
6,z_score,0.7,1,88.38095238,22.9047619,,21,21,18,22,20,22,21,18,25,19,29,17,21,20,42,32,18,18,23,21,33,,22.9047619,,76,79,65,77,75,93,79,90,91,84,123,69,87,67,152,117,67,87,78,78,122,,88.38095238
6,z_score,0.8,0.1,51.80952381,12.57142857,,9,11,11,13,13,7,14,17,11,14,19,7,19,13,9,9,7,19,11,13,18,,12.57142857,,52,50,47,55,51,43,51,59,43,51,70,44,72,48,42,46,50,59,44,50,61,,51.80952381
6,z_score,0.8,0.2,62.95238095,15.66666667,,17,21,18,21,12,18,17,15,14,19,11,13,18,17,11,17,10,21,8,12,19,,15.66666667,,60,102,62,77,56,64,61,51,63,68,47,48,62,59,51,82,53,78,52,51,75,,62.95238095
6,z_score,0.8,0.3,67.61904762,16.66666667,,20,16,11,17,21,14,14,11,20,13,21,15,15,16,22,12,21,15,21,13,22,,16.66666667,,74,52,64,69,79,68,71,54,87,50,76,70,49,56,80,56,80,76,72,60,77,,67.61904762
